points_share,VORP,PER,FG,2P,DWS,USG%,WS/48,WS,PTS,FTA
0.0,-0.1,4.9,0.5,0.5,0.1,11.5,0.021,0.0,1.2,0.7
0.0,-0.1,9.1,0.9,0.6,0.3,15.2,0.051,0.5,2.2,0.3
0.0,-0.2,-4.5,0.4,0.4,0.0,27.1,-0.272,-0.3,0.9,0.0
0.0,0.0,15.3,0.7,0.3,0.0,20.3,0.196,0.0,1.7,0.0
0.0,-0.2,11.1,1.3,1.3,0.2,16.2,0.032,0.2,3.0,0.5
0.0,0.3,11.8,2.0,1.6,0.5,11.5,0.114,1.5,5.0,0.7
0.0,-0.5,8.4,1.5,1.4,0.4,15.3,0.007,0.1,3.7,0.8
0.0,-0.1,5.6,0.6,0.5,0.0,19.9,-0.047,-0.1,1.2,0.0
0.0,-0.1,7.2,0.5,0.3,0.3,17.1,0.044,0.2,2.0,1.0
0.0,-0.3,9.9,2.4,0.9,0.3,19.2,0.045,0.7,7.4,1.2
0.996,8.8,31.3,10.2,8.9,3.4,29.6,0.301,15.6,26.4,5.5
0.0,1.4,17.7,6.6,3.7,1.1,26.1,0.115,3.3,19.3,3.5
0.0,0.4,15.1,2.8,2.6,1.4,13.6,0.118,3.8,7.2,1.9
0.0,0.6,14.6,7.1,3.7,0.4,24.0,0.053,1.3,19.6,2.2
0.0,1.1,12.2,1.7,0.7,1.9,11.8,0.133,2.8,5.0,1.0
0.0,0.3,13.3,1.4,0.9,0.5,13.7,0.095,0.7,3.4,0.2
0.0,0.9,14.2,3.9,2.1,1.4,19.9,0.115,3.7,10.7,1.2
0.0,-0.4,11.7,2.2,2.2,1.4,11.5,0.081,2.3,5.0,1.6
0.0,0.5,13.0,3.3,2.3,1.3,15.8,0.097,2.8,8.7,1.3
0.0,2.3,19.9,9.3,6.5,2.0,29.7,0.115,4.8,24.7,4.3
0.0,-0.2,6.7,1.5,0.5,1.2,10.4,0.04,1.3,4.5,0.6
0.0,0.0,11.8,2.5,2.0,0.1,28.1,-0.03,0.0,6.5,2.0
0.0,-0.4,11.7,4.3,3.8,1.9,23.2,0.032,1.0,10.1,1.7
0.0,0.5,14.0,4.0,2.9,0.8,16.5,0.115,2.9,10.2,1.6
0.0,0.1,29.2,1.0,0.8,0.1,16.8,0.331,0.3,2.5,0.4
0.0,0.0,9.8,1.1,0.5,0.4,13.1,0.093,0.9,3.1,0.5
0.0,0.0,4.4,0.2,0.0,0.1,5.9,0.053,0.1,0.5,0.0
0.0,-0.2,12.7,2.8,2.1,0.7,18.3,0.077,1.4,7.5,1.6
0.0,-0.1,11.5,1.9,1.1,0.5,19.7,0.032,0.3,5.2,0.7
0.002,1.9,18.2,7.5,5.3,2.2,25.0,0.135,6.4,20.4,3.5
0.0,0.4,19.6,3.2,3.2,1.0,17.0,0.163,2.9,7.8,2.0
0.0,0.8,11.3,2.4,1.0,1.7,11.6,0.108,3.5,6.8,0.6
0.704,3.8,30.3,9.0,7.9,3.2,35.3,0.266,8.8,28.5,10.7
0.0,1.4,17.6,7.1,5.1,1.4,23.9,0.114,3.5,19.6,4.2
0.0,0.0,54.6,2.0,2.0,0.0,30.1,0.475,0.0,4.0,0.0
0.01,2.0,22.1,8.4,7.6,2.4,29.2,0.152,3.7,21.8,5.9
0.178,2.9,20.5,8.2,5.1,2.3,30.0,0.139,5.3,23.3,4.2
0.002,1.9,13.3,2.7,2.2,3.4,13.1,0.112,4.6,7.0,1.4
0.0,1.5,16.5,6.6,5.6,2.6,23.4,0.074,3.3,15.7,2.0
0.0,1.0,16.3,4.0,2.0,1.0,21.2,0.146,3.7,13.3,3.4
0.0,0.2,10.9,1.9,0.8,0.5,14.0,0.101,1.2,5.2,0.4
0.0,0.1,11.6,2.9,2.5,0.9,15.8,0.056,1.1,6.7,0.8
0.0,0.3,19.4,6.1,6.1,2.5,27.6,0.077,2.0,14.9,4.5
0.0,0.8,14.5,4.8,2.4,1.5,20.1,0.115,3.6,13.4,1.6
0.0,0.5,13.0,3.8,2.3,1.2,15.6,0.107,4.1,11.0,2.4
0.0,-0.3,7.3,1.1,0.8,0.1,12.4,0.005,0.0,2.8,0.3
0.0,-0.1,12.0,5.1,4.6,0.1,26.2,-0.024,-0.1,12.9,2.4
0.0,-0.6,7.8,2.2,0.9,0.7,17.4,0.015,0.3,6.4,0.7
0.0,0.7,13.2,3.7,2.5,1.3,13.9,0.08,1.8,9.3,1.4
0.0,0.0,11.6,2.2,1.5,0.3,13.0,0.076,0.4,5.4,0.3
0.262,4.3,26.5,7.0,6.6,2.7,26.6,0.255,9.3,21.5,8.0
0.0,-0.1,13.2,5.5,3.6,1.0,24.1,0.03,0.9,15.6,3.0
0.0,0.0,12.6,2.4,1.5,0.7,20.0,0.071,1.4,6.6,0.9
0.0,-0.2,10.4,3.0,2.0,1.1,17.2,0.051,1.1,7.7,1.3
0.0,-0.2,9.3,2.5,1.4,1.8,16.4,0.062,1.6,6.7,0.8
0.0,-0.2,6.6,0.7,0.4,0.2,11.1,0.009,0.0,2.0,0.4
0.0,0.2,18.7,5.9,5.0,0.2,17.2,0.171,1.0,14.3,2.4
0.0,-0.6,4.3,0.8,0.7,0.4,10.8,-0.003,0.0,2.4,0.8
0.0,-0.2,6.8,1.5,0.5,1.1,11.9,0.058,1.0,4.2,0.2
0.142,2.9,22.7,11.2,9.0,1.7,34.1,0.132,5.9,31.3,7.7
0.0,0.6,14.7,4.2,2.5,1.7,23.6,0.059,1.7,11.4,1.6
0.0,0.9,16.4,3.4,2.5,1.6,18.6,0.133,3.2,9.0,1.8
0.0,0.4,16.7,3.8,3.7,0.9,17.1,0.131,3.7,9.0,1.9
0.0,0.1,14.4,2.0,1.1,0.2,20.7,0.099,0.3,5.6,0.9
0.0,0.1,13.1,3.2,2.1,0.6,15.9,0.1,1.4,8.7,1.7
0.0,-0.1,-19.0,0.0,0.0,0.0,19.8,-0.488,-0.1,0.0,0.0
0.052,2.8,21.3,9.0,5.7,2.2,33.5,0.167,6.2,26.4,6.0
0.0,1.8,17.6,6.1,2.8,1.1,21.3,0.142,3.9,16.4,1.0
0.0,0.0,12.1,2.4,0.9,0.5,16.8,0.088,2.1,7.7,1.6
0.0,0.9,15.3,4.4,2.9,2.2,16.4,0.11,3.3,12.6,3.0
0.0,0.7,19.2,2.2,1.4,0.8,17.4,0.185,2.1,6.8,1.8
0.0,0.9,17.8,7.6,5.9,1.5,28.7,0.077,2.4,20.2,3.8
0.0,0.0,12.9,2.4,1.7,0.3,18.4,0.071,0.9,6.5,1.4
0.0,0.7,10.6,2.3,0.6,1.3,10.6,0.103,2.9,7.1,0.7
0.0,0.0,14.3,3.1,2.1,1.0,22.6,0.093,1.7,8.7,2.0
0.0,-0.6,8.1,2.6,1.6,0.3,16.9,-0.002,0.0,6.7,0.8
0.0,0.6,11.8,2.2,0.9,1.3,12.8,0.119,2.7,6.5,0.8
0.0,-1.0,5.6,1.7,1.1,0.3,14.1,-0.019,-0.4,4.5,0.5
0.0,0.0,11.2,0.7,0.7,0.0,15.8,0.022,0.0,1.7,0.3
0.0,0.1,16.1,2.3,1.6,0.2,18.1,0.121,0.5,5.7,0.5
0.0,-0.1,4.2,0.4,0.2,0.1,11.7,-0.043,-0.1,1.2,0.4
0.0,-0.5,6.3,2.4,1.1,0.4,14.9,-0.008,-0.1,6.4,0.6
0.0,0.6,15.8,2.6,1.9,0.9,19.0,0.133,2.0,6.6,1.3
0.0,0.6,12.0,2.5,1.0,1.0,14.6,0.119,2.1,7.5,1.2
0.122,3.6,24.4,10.2,7.4,1.6,30.4,0.189,7.4,26.9,4.0
0.0,0.5,14.2,2.2,1.4,1.1,14.3,0.133,2.2,5.5,0.4
0.0,1.0,15.0,7.1,5.1,2.7,23.3,0.08,3.9,18.6,3.4
0.0,0.3,13.6,2.5,1.7,0.5,19.0,0.07,0.6,6.7,1.1
0.0,0.7,10.7,3.3,1.5,2.6,14.2,0.107,4.2,9.7,1.7
0.0,1.2,19.9,4.7,3.6,2.0,20.9,0.167,4.8,11.4,1.1
0.0,0.7,15.8,3.3,1.9,0.9,18.4,0.132,2.1,10.1,2.1
0.0,0.3,14.5,3.5,2.1,0.7,19.3,0.101,1.3,9.7,1.5
0.0,4.4,22.9,9.5,7.0,3.0,29.3,0.129,6.3,23.4,2.2
0.348,3.8,24.2,9.4,7.1,2.6,31.9,0.179,5.6,25.0,5.7
0.0,0.4,16.4,3.2,2.0,1.2,24.5,0.079,1.2,8.9,2.0
0.0,0.3,15.7,5.4,4.2,0.6,22.2,0.08,1.1,13.5,1.8
0.0,0.0,13.1,0.8,0.8,0.4,7.9,0.135,0.8,2.1,0.5
0.0,0.4,13.2,2.1,1.3,0.8,17.2,0.081,1.3,5.4,0.4
0.0,1.3,11.8,3.3,0.9,1.9,15.7,0.097,3.3,10.1,1.3
0.0,0.9,17.1,3.3,3.3,1.5,13.1,0.152,3.9,7.5,1.6
0.0,1.6,17.1,6.7,3.7,2.5,29.7,0.111,4.2,18.4,2.1
0.0,1.3,17.5,3.8,3.8,2.5,13.4,0.148,5.7,8.6,1.8
0.0,0.1,11.1,2.9,1.2,0.8,13.5,0.071,1.8,8.2,0.6
0.0,2.2,20.3,5.4,5.3,2.2,22.3,0.147,5.1,12.1,1.7
0.0,0.2,13.4,2.4,1.6,0.4,19.0,0.095,0.7,6.7,1.5
0.0,1.5,16.5,5.7,2.8,1.3,21.4,0.124,4.1,17.2,3.5
0.0,1.2,11.2,2.9,1.0,2.4,11.5,0.08,3.7,8.5,0.9
0.0,0.4,9.5,1.9,0.6,0.5,8.6,0.099,2.0,5.3,0.2
0.0,0.6,16.8,2.1,2.0,1.2,13.2,0.188,3.8,5.9,2.1
0.0,0.5,12.8,3.1,1.3,1.5,20.5,0.092,2.0,9.1,1.5
0.0,0.2,14.4,3.5,3.0,0.6,16.6,0.094,1.3,9.2,2.3
0.0,2.0,21.9,4.8,3.3,2.1,20.5,0.201,6.1,13.6,3.2
0.0,2.9,20.0,7.6,6.3,3.1,23.9,0.17,7.1,19.5,3.3
0.0,1.6,15.2,5.3,2.1,1.7,20.5,0.089,3.2,14.6,1.2
0.0,-0.6,10.5,2.5,2.0,0.9,16.2,0.049,1.0,6.1,0.8
0.0,0.1,22.6,1.9,1.8,0.3,24.6,0.183,1.0,4.7,1.2
0.004,2.3,18.3,5.6,5.6,3.3,20.2,0.153,6.0,14.3,4.9
0.0,2.6,19.2,5.6,2.9,2.1,23.1,0.197,6.1,16.2,2.8
0.0,0.4,11.8,3.7,1.3,0.8,18.4,0.062,2.2,10.8,1.1
0.0,2.8,23.1,8.5,6.1,1.6,29.1,0.153,5.4,24.8,6.2
0.0,0.2,11.9,2.5,1.8,0.8,12.3,0.089,2.4,6.8,1.6
0.002,3.1,21.5,9.8,6.4,1.8,31.0,0.138,5.9,27.4,5.1
0.0,0.0,12.0,0.2,0.2,0.0,3.0,0.209,0.1,1.0,0.6
0.0,0.0,6.6,1.0,0.0,0.0,15.4,0.038,0.0,3.3,0.7
0.0,-0.5,10.3,3.7,2.0,1.0,20.4,0.014,0.5,10.4,1.6
0.0,0.9,12.8,5.7,1.7,0.7,20.7,0.044,2.2,16.6,1.5
0.0,0.4,15.4,7.3,5.4,0.8,31.7,-0.007,-0.2,20.6,5.3
0.0,0.9,14.0,5.6,3.1,2.5,22.8,0.113,5.2,17.0,3.7
0.0,0.2,14.4,5.9,3.3,0.2,25.2,0.048,0.8,17.8,4.2
0.0,0.5,11.4,2.5,0.7,1.4,17.4,0.108,2.6,6.9,0.3
0.0,-0.1,5.9,1.7,1.3,0.1,12.7,-0.025,-0.1,3.8,0.3
0.0,1.4,20.1,4.7,4.6,2.1,16.6,0.166,6.4,12.8,4.6
0.0,1.1,17.4,5.8,3.8,0.9,21.6,0.101,1.6,14.2,0.8
0.088,3.4,19.5,8.4,7.0,3.2,30.2,0.075,3.7,22.2,6.4
0.0,1.9,12.1,3.2,0.7,3.1,14.0,0.115,4.6,9.5,0.6
0.0,-0.1,-5.7,0.3,0.3,0.1,16.2,-0.202,-0.2,1.3,1.0
0.0,-0.9,12.1,6.4,4.5,1.8,26.1,0.033,1.4,17.2,2.9
0.0,-0.4,8.5,2.5,0.7,0.7,20.4,0.013,0.2,7.7,1.0
0.0,1.3,18.3,5.7,4.7,1.6,25.8,0.118,3.1,14.7,2.5
0.012,2.2,24.3,6.6,6.6,3.3,19.9,0.207,8.2,15.2,3.6
0.0,1.4,17.4,3.2,2.0,1.2,19.8,0.158,3.6,8.4,0.9
0.0,1.1,15.4,5.5,3.8,0.5,17.2,0.103,4.5,16.1,4.1
0.0,1.4,16.9,7.4,5.3,1.6,28.5,0.083,3.2,22.3,6.4
0.0,0.1,7.2,1.5,0.4,1.5,11.4,0.073,1.7,4.8,0.7
0.646,4.2,26.0,8.9,7.0,2.4,28.6,0.238,8.8,24.8,5.7
0.0,0.0,12.7,1.3,0.8,0.1,21.8,0.061,0.2,3.3,0.3
0.0,-0.1,10.4,2.0,1.6,0.4,17.2,0.049,0.4,4.9,0.5
0.0,-0.1,8.3,1.6,0.6,0.6,11.6,0.063,1.2,4.6,0.6
0.0,-0.3,9.1,3.1,1.6,0.5,15.3,0.026,0.5,8.8,1.8
0.0,0.0,19.2,3.5,3.5,0.6,23.5,0.081,0.9,8.1,2.2
0.0,1.2,20.2,6.0,6.0,1.4,17.5,0.165,6.1,14.2,2.8
0.0,0.2,11.4,2.9,2.3,1.3,17.1,0.055,1.2,7.2,1.5
0.0,0.5,9.2,1.5,0.6,1.8,11.2,0.062,1.7,4.4,0.6
0.0,-0.2,8.9,1.7,1.3,0.5,13.6,0.01,0.1,4.4,1.0
0.064,3.7,22.7,7.1,7.1,3.2,23.7,0.197,8.8,18.7,5.5
0.0,1.3,14.1,5.2,2.1,1.1,16.2,0.117,5.2,14.1,0.9
0.0,-0.1,4.0,0.4,0.0,0.1,9.8,0.025,0.1,1.5,0.5
0.0,1.5,16.9,4.0,3.8,2.2,15.3,0.128,4.8,8.6,0.7
0.0,2.0,17.9,7.9,5.3,1.3,25.9,0.105,4.2,21.2,3.2
0.0,0.3,14.7,3.4,1.5,0.4,20.0,0.096,1.3,9.7,1.0
0.0,0.9,15.4,4.6,3.2,2.2,16.9,0.133,5.3,12.3,2.0
0.0,-0.1,7.5,2.3,1.8,0.0,17.5,-0.018,0.0,6.3,1.8
0.0,0.6,12.7,3.1,1.5,1.1,17.1,0.105,2.7,8.3,0.5
0.0,0.2,11.9,3.3,1.6,1.0,15.1,0.091,1.6,9.4,1.5
0.0,0.1,14.6,1.8,1.8,0.5,12.3,0.138,1.6,4.7,1.5
0.0,0.4,14.6,4.7,2.8,0.8,23.1,0.073,2.6,13.4,2.2
0.0,-0.1,11.9,2.6,1.8,0.1,22.9,0.028,0.1,7.7,2.1
0.0,2.2,24.4,7.1,6.8,2.6,22.4,0.213,7.8,17.1,3.3
0.0,-0.2,8.2,1.8,0.6,0.3,13.3,0.049,0.7,5.4,0.5
0.0,-0.4,10.9,1.9,1.8,0.3,19.0,0.044,0.3,4.6,1.0
0.0,1.4,17.7,7.8,6.5,2.0,26.3,0.101,4.2,21.4,5.4
0.0,-0.1,12.3,2.2,1.6,0.8,17.7,0.079,1.6,6.7,1.9
0.0,0.1,11.8,4.6,2.9,1.5,19.0,0.061,2.2,12.7,2.2
0.0,0.4,12.2,3.2,1.9,1.3,13.5,0.097,2.7,9.2,1.9
0.0,-0.1,2.4,3.0,2.0,0.0,29.7,-0.179,-0.2,7.7,0.7
0.0,0.7,14.5,4.6,3.4,1.2,20.7,0.066,1.9,12.4,3.0
0.0,0.0,7.7,0.9,0.2,0.5,13.6,0.07,0.5,2.7,0.5
0.0,0.4,11.4,3.4,0.4,1.0,15.9,0.101,3.1,11.5,2.0
0.0,-0.2,12.1,2.5,1.4,0.5,17.2,0.06,1.1,7.2,1.9
0.0,-1.5,9.9,4.1,3.2,0.9,19.8,0.013,0.5,10.9,2.4
0.0,1.1,17.6,6.7,3.8,0.6,29.1,0.063,1.6,19.0,3.5
0.0,1.6,18.7,4.2,4.2,2.1,16.3,0.164,5.1,10.4,3.0
0.0,1.3,16.2,6.3,3.9,1.3,22.6,0.103,4.7,18.6,3.9
0.0,0.5,13.8,2.9,2.2,1.1,15.2,0.113,3.1,7.7,1.4
0.0,0.0,10.1,2.0,1.3,0.1,16.1,0.045,0.1,6.7,2.0
0.0,0.0,14.7,0.4,0.4,0.1,12.4,0.151,0.3,1.3,0.9
0.0,0.2,10.6,2.6,1.5,2.1,16.3,0.065,1.8,7.2,1.2
0.012,3.3,20.6,7.8,7.0,3.0,24.1,0.149,6.9,20.3,5.3
0.0,1.7,9.9,2.5,1.0,3.3,9.6,0.121,5.6,7.0,0.6
0.0,0.2,14.3,2.2,2.2,1.2,12.0,0.147,2.8,5.3,1.5
0.0,1.2,19.1,3.6,3.6,2.1,15.1,0.206,6.9,9.0,2.4
0.0,0.0,12.1,3.2,1.7,0.8,19.6,0.052,1.0,9.5,1.9
0.046,2.7,26.4,9.3,6.8,1.2,31.2,0.206,5.0,26.9,6.8
0.0,-0.6,9.1,3.5,2.3,0.6,16.7,0.033,0.7,9.9,2.0
0.0,0.3,12.9,3.8,2.3,1.1,19.3,0.081,2.0,11.0,2.5
0.0,2.4,20.8,8.6,5.0,0.6,27.1,0.141,4.7,23.1,2.8
0.0,1.1,14.8,4.3,2.2,1.8,21.3,0.126,3.3,12.7,2.4
1.0,5.6,29.2,10.3,9.2,3.3,32.5,0.244,10.2,28.1,9.5
0.0,0.3,11.9,1.8,1.7,1.4,9.4,0.139,3.4,4.1,0.8
0.0,0.0,9.9,2.9,1.4,0.9,15.4,0.072,1.3,7.9,0.9
0.0,0.0,11.4,2.0,1.5,0.5,15.1,0.051,0.7,5.1,0.8
0.0,0.3,15.9,1.2,0.3,0.2,13.2,0.156,0.6,4.1,0.7
0.0,0.7,13.8,4.2,2.3,1.5,18.4,0.1,3.3,13.1,3.4
0.0,0.1,15.5,1.2,0.8,0.3,17.8,0.156,0.8,3.1,0.5
0.0,0.8,12.7,4.9,2.9,2.9,20.3,0.08,3.3,12.9,1.4
0.0,3.7,24.5,7.8,5.0,1.7,28.4,0.208,7.0,24.6,7.3
0.0,2.2,17.1,7.4,4.2,2.0,24.4,0.105,5.2,20.4,2.9
0.0,0.0,13.3,5.8,4.1,2.2,22.1,0.062,2.2,15.4,3.2
0.0,0.6,10.4,3.6,1.2,1.8,14.0,0.069,3.1,10.5,1.2
0.0,-0.4,12.0,4.8,3.5,1.7,26.5,0.004,0.1,13.4,3.5
0.0,1.8,16.3,3.8,2.8,1.8,16.3,0.117,4.3,10.2,2.0
0.0,0.8,16.0,2.2,2.1,1.7,9.7,0.195,3.8,5.4,1.2
0.0,1.2,15.7,5.8,2.9,1.2,23.4,0.105,4.3,16.6,2.5
0.0,-0.1,13.0,4.8,3.0,1.2,24.5,0.048,1.3,13.4,2.4
0.0,0.0,11.4,1.9,1.3,0.3,12.9,0.085,0.6,5.0,1.0
0.0,-0.2,-7.1,0.1,0.1,0.0,9.7,-0.161,-0.2,0.2,0.0
0.0,2.2,16.8,6.5,3.2,1.8,23.9,0.108,4.3,19.6,3.7
0.0,-0.1,13.1,2.3,2.3,0.3,16.8,0.082,0.6,5.4,0.9
0.138,3.4,21.3,9.5,6.5,2.5,30.8,0.137,6.5,26.4,5.3
0.0,-0.1,17.0,3.1,3.0,1.1,23.9,0.068,1.0,7.3,1.5
0.0,0.0,13.5,2.8,1.9,1.3,16.0,0.085,3.1,8.6,2.2
0.042,1.3,19.2,9.3,7.4,2.0,32.7,0.104,4.9,25.6,5.9
0.0,1.2,22.4,4.7,4.7,1.7,17.4,0.204,7.5,11.2,2.3
0.0,-0.3,8.1,1.9,1.2,0.4,11.5,0.038,0.6,5.2,1.2
0.0,0.1,12.1,1.7,0.8,0.3,17.3,0.096,0.9,4.8,0.6
0.0,0.0,12.8,2.5,1.5,0.0,17.9,0.127,0.1,7.5,2.0
0.0,-0.2,10.1,2.5,1.2,1.1,19.5,0.032,0.7,6.5,0.3
0.0,2.5,17.2,4.5,3.1,2.7,18.5,0.143,5.6,12.4,2.7
0.0,0.1,14.4,0.8,0.8,0.1,10.9,0.147,0.3,2.5,1.5
0.0,0.9,11.1,3.8,1.3,2.3,14.4,0.114,4.6,10.9,0.8
0.0,-0.1,8.8,1.5,0.7,1.1,13.4,0.048,1.0,4.4,0.9
0.0,1.3,14.8,2.1,2.1,3.6,9.2,0.162,5.2,5.1,1.1
0.0,0.2,12.8,3.6,1.4,0.7,18.5,0.096,2.7,10.0,0.9
0.0,2.6,22.0,7.5,7.1,1.5,26.1,0.172,7.4,21.6,7.2
0.0,0.5,12.2,3.2,0.7,0.5,16.7,0.088,1.9,9.6,0.8
0.0,0.7,15.1,3.3,3.3,1.7,11.7,0.119,4.0,7.6,2.3
0.0,0.3,15.1,4.1,1.8,0.6,21.9,0.073,0.9,12.2,2.0
0.992,5.8,26.3,10.4,5.1,2.5,34.8,0.201,9.0,32.0,6.3
0.0,-0.7,5.5,1.3,0.5,0.9,7.2,0.034,1.0,3.7,0.5
0.0,2.2,19.2,8.4,6.1,1.3,28.0,0.12,5.3,23.8,5.2
0.0,2.0,22.7,5.4,5.4,2.7,21.7,0.221,7.3,13.5,3.7
0.0,1.7,18.3,7.9,5.2,1.5,24.8,0.129,4.6,21.2,3.2
0.0,0.0,-0.4,0.5,0.5,0.0,19.8,-0.212,0.0,1.0,0.0
0.296,3.8,23.5,5.5,5.5,5.2,17.0,0.248,11.3,14.3,5.3
0.0,1.4,21.3,7.6,5.3,1.7,26.5,0.154,4.3,20.1,3.2
0.0,0.6,15.6,5.4,3.7,0.7,20.0,0.112,3.8,13.6,1.5
0.0,2.0,20.6,6.8,5.5,1.9,22.2,0.174,6.7,17.6,3.2
0.0,2.6,15.9,4.1,1.4,2.3,16.6,0.18,7.0,12.1,1.3
0.0,2.0,20.7,9.1,7.3,0.8,31.0,0.098,4.2,25.2,7.2
0.0,0.0,11.5,4.3,2.6,1.3,18.5,0.053,2.3,12.2,2.7
0.0,-0.2,9.0,1.8,1.1,0.0,14.0,0.033,0.3,5.3,1.0
0.0,0.1,18.6,1.3,1.3,0.1,14.8,0.174,0.3,3.8,1.4
0.0,2.6,20.0,7.0,5.1,2.2,22.2,0.165,6.6,17.7,2.3
0.0,0.1,17.8,2.6,2.5,2.6,18.2,0.159,4.0,7.0,3.0
0.0,-0.5,6.2,2.8,2.5,0.6,21.9,-0.066,-0.7,6.8,1.3
0.0,-0.4,8.2,2.8,1.6,1.4,13.1,0.05,1.6,7.6,0.9
0.0,0.4,13.8,5.4,4.3,2.7,22.9,0.093,3.8,15.4,4.0
0.0,1.9,12.9,2.9,1.2,2.3,11.8,0.132,5.0,8.1,0.9
0.0,-0.6,9.5,3.4,2.9,0.6,20.2,-0.028,-0.5,8.8,2.6
0.0,-0.1,11.6,6.8,6.8,0.1,21.6,0.045,0.1,15.5,2.5
0.0,-0.1,8.0,1.2,1.2,0.1,13.6,-0.008,0.0,2.5,0.3
0.0,0.0,14.7,2.3,2.2,0.1,18.5,0.089,0.3,5.5,1.0
0.0,0.9,15.0,5.2,2.8,0.9,22.4,0.085,1.9,15.4,3.2
0.0,0.5,16.4,2.7,2.5,1.3,16.3,0.133,2.7,6.6,1.8
0.0,-0.2,14.0,4.0,3.0,1.2,25.7,0.056,1.7,11.3,2.6
0.0,-0.2,14.2,3.1,3.1,1.4,14.8,0.107,2.9,7.6,2.2
0.0,0.0,11.2,2.3,2.0,1.1,14.6,0.059,1.2,5.7,1.3
0.0,1.2,15.4,5.8,3.4,1.6,19.3,0.104,3.1,15.9,2.4
0.0,-0.2,10.4,2.6,1.6,0.3,19.8,0.018,0.2,7.2,1.1
0.0,-0.2,6.8,0.8,0.7,0.4,12.9,0.03,0.2,2.1,0.6
0.0,0.8,18.2,4.5,3.6,1.3,20.1,0.15,3.0,11.1,1.3
0.0,1.6,16.4,4.8,3.0,2.6,19.7,0.121,5.1,13.5,2.5
0.0,0.2,24.5,2.9,2.8,0.4,19.3,0.256,1.1,7.1,1.7
0.0,-0.1,9.0,1.3,1.3,0.0,25.8,-0.088,-0.1,2.8,0.3
0.0,0.4,18.2,3.8,3.7,1.1,18.3,0.156,3.3,9.4,2.5
0.0,0.0,12.1,1.2,0.2,0.3,18.7,0.122,0.4,3.8,0.3
0.0,1.0,16.7,5.9,3.1,1.0,23.1,0.107,2.8,17.1,3.3
0.0,0.8,15.0,3.9,3.1,1.8,15.6,0.128,4.3,9.6,1.7
0.0,0.9,15.0,2.5,1.9,1.3,16.6,0.11,2.8,6.3,0.6
0.506,3.9,19.7,8.5,6.2,4.3,29.3,0.14,7.8,24.1,6.0
0.0,-0.2,-0.5,0.6,0.6,0.1,18.1,-0.169,-0.2,1.6,1.2
0.0,0.7,15.2,4.9,2.6,1.3,20.2,0.109,3.0,13.6,1.8
0.0,0.6,20.7,3.1,3.1,1.0,15.8,0.192,2.7,7.1,1.3
0.0,0.0,13.6,4.1,2.1,0.5,23.8,0.054,1.0,11.7,1.7
0.0,0.6,11.1,2.3,1.3,2.1,14.8,0.095,2.4,6.4,1.3
0.0,0.1,12.5,3.2,2.5,0.8,16.3,0.069,2.1,8.2,1.4
0.0,0.1,13.6,3.0,1.6,1.2,17.6,0.11,2.6,8.1,1.0
0.0,0.1,14.3,7.1,4.8,1.0,28.5,0.017,0.4,19.8,4.2
0.0,1.2,19.7,2.3,2.3,2.2,13.0,0.237,5.1,5.4,1.2
0.744,5.0,25.6,9.0,4.9,0.8,31.4,0.209,10.4,28.8,7.2
0.0,-0.1,12.5,2.8,1.7,0.7,13.9,0.097,2.0,8.4,2.1
0.0,0.1,11.9,4.5,3.0,1.4,18.4,0.066,2.4,12.1,1.8
0.622,3.6,21.4,6.3,4.8,2.7,22.6,0.201,9.2,16.4,2.6
0.0,1.0,12.0,3.7,1.7,1.6,12.2,0.11,4.4,9.8,0.7
0.0,1.0,20.5,4.6,4.3,1.2,22.3,0.133,2.4,11.5,3.1
0.0,0.0,12.9,0.8,0.8,0.0,25.4,-0.029,0.0,2.6,1.8
0.0,0.7,12.9,4.5,2.3,1.7,17.1,0.118,4.0,12.5,1.4
0.0,0.0,8.3,0.6,0.1,0.0,13.9,0.031,0.0,1.7,0.2
0.0,0.2,12.1,1.3,1.0,0.6,12.6,0.107,1.1,3.6,1.0
0.0,-0.2,9.3,3.7,2.4,0.7,19.3,0.026,0.4,11.2,3.2
0.0,-0.1,1.6,0.3,0.3,0.1,20.6,-0.127,-0.1,0.8,0.6
0.0,0.0,1.0,0.2,0.2,0.0,12.6,-0.063,0.0,0.5,0.2
0.0,0.1,16.6,0.9,0.5,0.2,19.0,0.172,0.5,2.3,0.1
0.0,0.5,14.8,1.6,1.1,0.8,12.4,0.145,1.7,4.3,0.7
0.0,1.0,18.0,8.8,7.1,0.9,29.7,0.08,3.5,24.3,6.4
0.0,0.6,14.2,5.7,3.5,1.5,20.9,0.084,2.9,14.6,1.1
0.0,0.1,10.9,1.4,0.3,0.2,13.7,0.096,0.6,4.1,0.3
0.0,1.0,12.2,4.6,2.6,1.7,17.2,0.08,3.6,11.9,0.9
0.0,-0.1,9.6,0.8,0.8,0.1,18.7,0.023,0.1,2.3,0.8
0.0,1.1,20.0,8.0,6.1,1.4,25.9,0.1,2.8,21.0,4.8
0.004,3.0,23.0,7.7,5.6,1.3,33.0,0.163,7.2,25.3,8.7
0.0,-0.7,9.2,2.6,1.6,0.8,19.5,0.009,0.2,7.2,1.3
0.0,0.3,13.3,5.7,3.7,1.6,23.5,0.049,1.7,15.1,2.2
0.0,-0.2,9.5,2.7,1.8,0.1,17.6,0.016,0.1,7.0,1.1
